stim_left;stim_right;audio;stim_lev;vol;left;right;stim;Hz;categorie;training_loop.thisRepN;training_loop.thisTrialN;training_loop.thisN;training_loop.thisIndex;trials_2.thisRepN;trials_2.thisTrialN;trials_2.thisN;trials_2.thisIndex;both_txt_loop.thisRepN;both_txt_loop.thisTrialN;both_txt_loop.thisN;both_txt_loop.thisIndex;both_stim_loop.thisRepN;both_stim_loop.thisTrialN;both_stim_loop.thisN;both_stim_loop.thisIndex;training_trials_loop.thisRepN;training_trials_loop.thisTrialN;training_trials_loop.thisN;training_trials_loop.thisIndex;stim_loop.thisRepN;stim_loop.thisTrialN;stim_loop.thisN;stim_loop.thisIndex;stim_test.thisRepN;stim_test.thisTrialN;stim_test.thisN;stim_test.thisIndex;stim_neutral_loop.thisRepN;stim_neutral_loop.thisTrialN;stim_neutral_loop.thisN;stim_neutral_loop.thisIndex;stim_neutral31_loop.thisRepN;stim_neutral31_loop.thisTrialN;stim_neutral31_loop.thisN;stim_neutral31_loop.thisIndex;conterbalencement.thisRepN;conterbalencement.thisTrialN;conterbalencement.thisN;conterbalencement.thisIndex;istr_nh_loop.thisRepN;istr_nh_loop.thisTrialN;istr_nh_loop.thisN;istr_nh_loop.thisIndex;nh_loop_trials.thisRepN;nh_loop_trials.thisTrialN;nh_loop_trials.thisN;nh_loop_trials.thisIndex;istr_nb_loop.thisRepN;istr_nb_loop.thisTrialN;istr_nb_loop.thisN;istr_nb_loop.thisIndex;nb_loop_trials.thisRepN;nb_loop_trials.thisTrialN;nb_loop_trials.thisN;nb_loop_trials.thisIndex;conterbalencement2.thisRepN;conterbalencement2.thisTrialN;conterbalencement2.thisN;conterbalencement2.thisIndex;istr_hn_loop.thisRepN;istr_hn_loop.thisTrialN;istr_hn_loop.thisN;istr_hn_loop.thisIndex;hn_loop_trials.thisRepN;hn_loop_trials.thisTrialN;hn_loop_trials.thisN;hn_loop_trials.thisIndex;istr_bn_loop.thisRepN;istr_bn_loop.thisTrialN;istr_bn_loop.thisN;istr_bn_loop.thisIndex;bn_loop_trials.thisRepN;bn_loop_trials.thisTrialN;bn_loop_trials.thisN;bn_loop_trials.thisIndex;arousal_loop.thisRepN;arousal_loop.thisTrialN;arousal_loop.thisN;arousal_loop.thisIndex;valence_loop.thisRepN;valence_loop.thisTrialN;valence_loop.thisN;valence_loop.thisIndex;position.left;position.right;txt_right.started;txt_right.stopped;txt_left.started;txt_left.stopped;left.started;left.stopped;right.started;right.stopped;kb_trial_training.keys;kb_trial_training.rt;kb_trial_training.started;kb_trial_training.stopped;kb_extra_training.keys;kb_extra_training.rt;kb_extra_training.started;kb_extra_training.stopped;sound_1.started;sound_1.stopped;txt_wait.started;txt_wait.stopped;amplitude_5hz;sound_2.started;sound_2.stopped;amplitude_31hz;sound_6.started;sound_6.stopped;img_nb_right.started;img_nb_right.stopped;img_nb_left.started;img_nb_left.stopped;img_trial_right.started;img_trial_right.stopped;img_trial_left.started;img_trial_left.stopped;resp.keys;resp.rt;resp.started;resp.stopped;sound_3.started;sound_3.stopped;img_nh_right.started;img_nh_right.stopped;img_nh_left.started;img_nh_left.stopped;half_break_left.started;half_break_left.stopped;kb_half_break.keys;kb_half_break.rt;kb_half_break.started;kb_half_break.stopped;img_bn_right.started;img_bn_right.stopped;img_bn_left.started;img_bn_left.stopped;img_hn_right.started;img_hn_right.stopped;img_hn_left.started;img_hn_left.stopped;img_arousal_right.started;img_arousal_right.stopped;img_arousal_left.started;img_arousal_left.stopped;img_val_right.started;img_val_right.stopped;img_val_left.started;img_val_left.stopped;kb_valuation.keys;kb_valuation.rt;kb_valuation.started;kb_valuation.stopped;sound_4.started;sound_4.stopped;img_valence_right.started;img_valence_right.stopped;img_valence_left.started;img_valence_left.stopped;txt_end_right.started;txt_end_right.stopped;txt_end_left.started;txt_end_left.stopped;participant;session;practice;stim_setting;date;expName;psychopyVersion;frameRate;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;1;2;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3556.9910307949976;None;3556.9910307949976;None;"['l', 'j', 'k', 'l', 'k']";"[2.1904315300052986, 12.439365737001935, 14.722369472001446, 20.741581378002593, 25.56440446700435]";3556.9910307949976;None;3556.9843107337947;3586.9840722709996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11HAS.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;1;3;9;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3592.022274965995;None;3592.022274965995;None;['j'];[2.0631382719948306];3592.022274965995;None;3592.017260767796;3622.0168934309986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11HAS.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;1;4;10;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3627.055590996999;None;3627.055590996999;None;"['k', 'l', 'k', 'l', 'j', 'k', 'l', 'k']";"[2.050909944999148, 4.303951917005179, 7.282848915005161, 12.113823573003174, 16.139913805003744, 18.51586958500411, 21.071927868004423, 28.881804033000662]";3627.055590996999;None;3627.049891915798;3657.0497160629966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;1;5;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3662.0788339380015;None;3662.0788339380015;None;"['k', 'j', 'l', 'k', 'l', 'k']";"[3.499610457001836, 3.7977032760027214, 7.487637521000579, 12.4934849689962, 14.154654040001333, 21.727680334995966]";3662.0788339380015;None;3662.082722156796;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;2;0;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3697.093669486996;None;3697.093669486996;None;"['k', 'l', 'k', 'l', 'k', 'l', 'l']";"[2.915868976000638, 5.551683120000234, 8.728888944999198, 12.355724212000496, 17.78083320499718, 21.01075713699538, 28.446924518000742]";3697.093669486996;None;3697.098786914801;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11HAS.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;2;1;13;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3732.1146832550003;None;3732.1146832550003;None;"['l', 'j', 'k', 'l', 'l', 'k']";"[1.5409203529998194, 7.457721258004312, 9.575742722998257, 13.55086932300037, 24.544851076003397, 26.848844191001263]";3732.1146832550003;None;3732.1151111127983;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11HAS.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;2;2;14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3767.132101135001;None;3767.132101135001;None;['j'];[2.3963522289996035];3767.132101135001;None;3767.1311131167968;3797.1308215979952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;2;3;15;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3802.170002769002;None;3802.170002769002;None;"['l', 'k', 'l']";"[1.0535776820033789, 10.46357692500169, 18.95158427300339]";3802.170002769002;None;3802.164277877797;3832.163689868001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11HAS.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;2;4;16;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3837.201578234999;None;3837.201578234999;None;"['j', 'j']";"[1.3350363930003368, 11.290000173001317]";3837.201578234999;None;3837.1968072628006;3867.196693138998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11HAS.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;2;5;17;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3872.2297803979964;None;3872.2297803979964;None;['j'];[2.163687702995958];3872.2297803979964;None;3872.229709144798;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11BFI.png;images/MAM11BFI.png;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3905.229845338996;None;3905.229845338996;None;3924.6587283519984;None;3924.6587283519984;None;5;56.97244357599993;3924.6587283519984;None;3924.6457464997948;3954.645273037;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11HAS.png;images/MAM11HAS.png;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3983.6807551070015;None;3983.6807551070015;None;6;8.133487643994158;3983.6807551070015;None;3983.678133704794;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11HAS.png;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3993.8734605520003;None;3993.8734605520003;None;6;1.4172281880019;3993.8734605520003;None;3993.8779780551995;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11NES.png;1;31;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3997.3359660700007;None;3997.3359660700007;None;5;7.686838961999456;3997.3359660700007;None;3997.3279328257995;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11HAS.png;1;31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4007.070425920996;None;4007.070425920996;None;6;3.901396125998872;4007.070425920996;None;4007.0611283447943;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11BFI.png;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4013.017384685998;None;4013.017384685998;None;3;6.065193399997952;4013.017384685998;None;4013.0110448958003;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11NES.png;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4021.145310342996;None;4021.145310342996;None;3;4.065788692001661;4021.145310342996;None;4021.1440648931966;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11NES.png;0;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;7;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4027.243158117999;None;4027.243158117999;None;3;1.888519615997211;4027.243158117999;None;4027.2441412847984;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11BFI.png;1;31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;8;8;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4031.1859367279976;None;4031.1859367279976;None;4;5.053520715002378;4031.1859367279976;None;4031.1774284337953;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11NES.png;1;31;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4038.285604910001;None;4038.285604910001;None;3;6.29445252300502;4038.285604910001;None;4038.2773883737973;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11HAS.png;images/MAM11HAS.png;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4046.6346772889956;None;4046.6346772889956;None;6;3.012384446003125;4046.6346772889956;None;4046.6271248877965;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11BFI.png;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;11;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4051.6973172180005;None;4051.6973172180005;None;3;5.286285365000367;4051.6973172180005;None;4051.6936993298004;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11HAS.png;1;31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;12;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4059.0329023769955;None;4059.0329023769955;None;6;2.383986795997771;4059.0329023769955;None;4059.0270513217984;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11NES.png;0;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;13;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4063.466037649996;None;4063.466037649996;None;3;2.1556028010018053;4063.466037649996;None;4063.4602271767944;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11BFI.png;images/MAM11BFI.png;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4067.666388079997;None;4067.666388079997;None;3;2.4106435389985563;4067.666388079997;None;4067.660104391798;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11HAS.png;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;15;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4072.1136360870005;None;4072.1136360870005;None;3;2.559498905997316;4072.1136360870005;None;4072.1100184307943;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11BFI.png;1;31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;7;16;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4076.717194192999;None;4076.717194192999;None;4;2.436480518997996;4076.717194192999;None;4076.710178793801;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11NES.png;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;8;17;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4081.2004500830008;None;4081.2004500830008;None;3;1.7396285909999278;4081.2004500830008;None;4081.1933912997993;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11BFI.png;1;31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4102.118629240002;None;4102.118629240002;None;4;2.84464471800311;4102.118629240002;None;4102.1095678017955;None;4082.960079131997;None;4082.960079131997;None;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11NES.png;0;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4107.015256585;None;4107.015256585;None;4;1.2795602080004755;4107.015256585;None;4107.009833089796;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11HAS.png;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4110.350687312995;None;4110.350687312995;None;6;3.1216336979996413;4110.350687312995;None;4110.342974794796;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11NES.png;1;31;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4115.518005494996;None;4115.518005494996;None;4;1.3428230280042044;4115.518005494996;None;4115.509567929796;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11NES.png;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4118.911385375999;None;4118.911385375999;None;4;1.3533447480003815;4118.911385375999;None;4118.909431873799;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11HAS.png;1;31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;5;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4122.3191630469955;None;4122.3191630469955;None;7;2.212681873999827;4122.3191630469955;None;4122.309446988795;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11HAS.png;images/MAM11HAS.png;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4126.580116240999;None;4126.580116240999;None;7;2.00123396699928;4126.580116240999;None;4126.5761421918;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11BFI.png;images/MAM11BFI.png;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4130.628380066002;None;4130.628380066002;None;4;1.752828889999364;4130.628380066002;None;4130.626068740799;None;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
